Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
38,1,1,0,0,65370,461,4650,1,71,22,112,120.5,81,29,2,3,13,1,0,1,2
43,0,0,1,1,20194,47,4877,64,0,4,7,11,10,15,2,0,3,2,0,6,0
46,4,0,1,2,42473,144,4450,72,93,1,21,0,4,25,2,1,4,3,0,5,0
54,2,1,0,0,64590,1338,4941,98,920,81,168,36,46,30,9,4,10,1,0,6,2
63,2,1,1,1,71232,917,4531,91,653,17,170,34,26,17,11,2,10,2,0,7,1
51,2,1,1,2,34600,318,4862,8,199,33,60,8,3,15,5,2,5,5,0,8,1
55,2,0,1,2,46904,253,4921,20,153,4,56,0,9,31,5,1,4,4,0,8,1
49,2,1,1,1,49094,502,4964,6,376,0,38,11,8,69,6,3,6,5,0,6,1
39,2,1,1,1,36075,119,4520,54,46,0,30,12,1,30,2,0,4,1,0,6,0
43,1,1,1,2,60839,1250,4988,72,600,21,128,120.5,81,126.5,2,2,12,13,0,8,1
43,2,1,1,1,77298,969,4557,46,425,81,292,23,35,79,6,6,11,1,0,3,2
72,2,1,1,2,34026,76,4646,11,18,6,15,12,8,17,2,1,3,3,0,5,0
59,4,0,1,2,48918,62,4396,21,52,0,9,0,0,1,1,0,4,2,0,4,0
60,1,1,0,0,82122,1382,4636,89,734,22,350,120.5,25,100,3,9,13,1,1,1,2
46,2,0,1,1,37697,84,4460,82,34,6,21,11,4,8,2,1,3,1,0,6,0
70,2,1,1,2,34074,255,4669,69,135,1,41,10,1,67,3,3,3,5,1,6,1
62,3,1,1,2,28520,43,4698,55,11,0,10,0,2,20,1,1,2,1,0,6,0
67,2,0,1,1,62535,398,4587,13,163,48,90,0,45,52,3,2,8,1,0,3,1
45,3,0,1,1,36273,76,4392,80,29,3,30,3,2,9,3,0,3,2,0,6,0
58,2,1,1,2,63404,902,4341,97,734,26,70,11,44,17,6,3,4,2,1,4,1
41,1,1,1,1,75774,823,4376,27,340,21,134,120.5,14,56,7,5,8,1,0,4,2
46,2,1,1,1,78416,1179,4320,99,453,38,279,120.5,38,126.5,7,7,10,2,0,3,2
48,2,1,1,1,75702,1921,4941,87,1073,0,556,120.5,37,37,10,5,13,1,1,6,1
71,3,1,1,2,59385,185,4745,85,135,0,10,0,4,36,3,1,4,2,0,5,0
56,2,0,1,2,37070,433,4784,30,231,7,137,4,15,39,5,1,8,9,0,7,1
71,2,1,1,2,44689,34,4488,82,18,0,5,0,0,11,1,1,2,2,1,7,0
64,2,1,1,1,53977,907,4704,21,620,16,165,0,24,82,5,5,12,5,0,5,1
56,4,0,1,2,7144,416,4522,92,81,4,33,5,2,126.5,23,1,1,0,0,0,1
58,2,0,1,2,18701,44,4708,95,12,4,2,10,6,10,2,0,4,4,0,5,0
66,2,1,0,0,90369,1588,4380,2,292,51,556,120.5,23,17,4,6,6,1,0,1,2
48,4,0,0,0,63159,1797,4919,74,965,34,556,89,81,37,3,5,8,1,1,3,2
56,2,1,1,2,37758,40,4951,49,27,2,10,0,0,1,1,0,3,2,0,8,0
59,4,0,1,1,46757,1143,4908,71,777,30,163,0,51,122,4,4,7,6,0,9,1
53,3,1,0,0,79734,914,4319,72,572,8,232,23,62,17,4,3,6,1,1,1,2
30,2,1,0,0,63207,1502,4843,68,438,81,556,91,81,70,2,3,6,1,1,7,2
68,2,0,1,1,72071,1338,4818,4,531,69,300,120.5,81,126.5,5,4,8,3,0,2,2
39,4,1,1,1,21840,27,4661,80,17,0,9,0,0,1,1,0,3,1,0,9,0
40,1,1,1,1,58582,763,4592,15,402,35,106,101,77,42,9,2,9,2,1,5,1
71,2,0,0,0,72282,1331,4663,70,503,27,419,90,81,126.5,5,7,9,1,0,7,2
66,2,1,1,2,50387,525,4620,91,369,9,87,12,14,34,6,2,8,3,0,5,1
61,4,1,1,2,32583,9,4332,10,5,0,3,0,0,1,1,0,2,1,0,7,0
60,2,1,1,1,62568,953,4401,99,362,17,398,80,35,61,5,3,5,3,1,4,1
51,3,0,1,2,44635,68,4579,25,56,0,9,0,0,3,2,0,3,2,0,7,0
51,3,0,1,2,33316,131,4586,34,79,1,31,4,4,12,2,1,4,3,0,6,0
54,2,1,1,1,63967,882,4642,57,387,81,141,73,35,126.5,4,4,12,3,0,2,2
44,1,1,0,0,52513,1149,4981,84,367,17,241,104,81,126.5,9,5,9,2,0,7,2
53,2,1,1,1,25293,37,4605,51,15,0,11,0,2,9,1,1,2,1,0,8,0
57,4,0,1,1,54111,388,4626,97,267,6,54,8,3,50,5,2,6,2,0,5,1
36,2,1,0,0,78394,1428,4817,13,298,27,556,120.5,24,126.5,4,6,5,1,0,2,2
64,3,1,0,0,80739,1633,4720,92,674,81,556,39,0,92,3,11,9,1,0,1,2
47,3,1,1,1,22669,173,4721,30,16,14,36,37,22,48,4,1,2,3,0,9,0
35,2,0,1,1,29236,99,4582,30,37,4,24,16,9,9,4,0,3,2,0,9,0
63,2,1,1,1,44911,215,4789,11,159,0,22,2,1,31,4,1,4,3,0,7,0
60,4,1,1,1,54693,929,4815,72,686,17,142,23,26,35,6,4,13,8,0,6,1
48,2,1,1,1,48186,219,4419,39,97,3,66,12,7,34,4,1,4,3,0,7,0
45,2,1,1,2,54809,174,4609,0,63,6,57,13,13,22,2,1,5,4,0,4,0
44,2,1,1,2,41580,92,4884,15,56,5,24,4,0,3,2,1,3,3,0,5,0
52,4,1,0,0,80336,1052,4611,12,209,19,456,120.5,81,66,2,9,13,1,0,1,2
65,2,1,1,1,47743,275,4782,56,198,2,43,0,12,20,4,1,6,3,1,6,1
67,1,1,1,1,62972,587,5013,39,313,15,47,20,0,126.5,7,4,3,2,0,6,1
68,4,0,1,1,57333,1662,4963,55,941,14,397,76,58,126.5,8,5,9,11,0,6,1
40,4,1,1,1,32313,159,4821,60,86,4,56,2,4,7,4,0,4,3,0,9,0
69,3,0,0,0,84953,1024,4709,73,167,48,556,63,72,72,3,10,4,1,3,2,2
54,3,0,1,1,27071,35,4385,90,8,3,19,0,2,3,2,0,3,2,0,6,0
65,3,1,0,0,68148,1042,4620,86,389,66,408,37,57,85,4,4,6,1,0,2,2
57,3,1,1,2,65735,395,4522,37,239,7,119,4,15,11,6,2,6,5,0,7,1
47,4,1,0,0,86836,557,4973,7,179,21,273,0,21,63,6,10,6,1,3,5,2
59,4,1,1,2,4023,9,4324,29,5,0,1,1,1,1,0,0,0,15,0,19,0
32,2,1,0,0,30093,69,4674,19,2,6,28,13,4,16,2,0,3,1,0,7,0
56,4,1,1,1,57705,486,4487,14,383,0,53,6,4,40,8,1,6,3,0,6,1
34,2,0,1,1,25008,34,4465,72,2,8,8,6,1,9,1,0,3,2,0,8,0
27,1,0,0,0,83257,1365,4967,56,536,27,556,38,81,67,5,10,12,1,2,6,2
47,2,1,1,1,22280,13,4724,85,2,1,4,3,1,2,1,0,2,1,0,8,0
44,4,1,0,0,72159,1401,4926,62,322,53,556,34,40,53,4,6,10,1,0,2,2
61,2,1,0,0,64260,1574,4852,1,539,81,556,20,0,30,4,5,4,1,0,3,2
38,4,0,0,0,82733,1323,4610,28,712,50,420,65,38,38,8,4,7,1,0,4,2
51,3,0,1,1,74290,1217,4639,70,1121,0,72,0,12,12,10,8,10,4,2,6,1
71,3,0,1,3,58217,103,4907,84,68,1,13,3,5,13,2,0,4,1,0,6,0
46,3,1,0,0,21024,84,4678,89,36,4,18,6,2,18,2,0,4,1,0,7,0
50,4,1,0,0,70116,1536,4837,73,707,44,556,95,58,29,2,8,12,1,0,1,2
37,2,1,1,1,54006,581,4967,42,174,77,203,6,24,97,8,1,7,2,0,7,1
56,4,1,1,1,69063,928,4917,16,666,35,124,69,8,26,5,3,5,1,0,3,1
47,1,0,0,0,11448,14,4514,16,0,0,0,6,2,6,1,0,2,1,0,6,0
43,2,0,1,1,61825,424,4644,56,162,50,100,55,30,27,4,2,8,1,0,4,1
51,2,1,1,1,70886,960,4576,65,407,70,239,103,81,53,5,4,4,1,0,2,2
40,2,1,0,0,69109,1555,4915,10,823,25,459,120.5,29,95,6,6,7,1,1,4,2
49,2,0,1,2,60208,656,4948,13,488,23,71,15,0,59,8,3,7,11,1,7,1
54,3,1,1,2,32889,55,4614,78,28,0,13,4,2,8,2,1,3,3,0,5,0
38,2,0,1,1,34738,20,4367,51,3,2,10,3,0,2,1,0,3,1,0,6,0
51,3,1,1,1,30538,367,4954,27,284,0,52,8,3,20,9,0,4,4,0,10,1
45,1,1,0,0,82326,2257,4429,30,938,81,556,120.5,81,126.5,5,10,6,1,3,2,2
55,4,0,1,1,26642,42,4438,71,13,2,15,2,2,8,2,0,3,2,0,6,0
58,2,0,1,1,69932,1049,4700,97,412,81,153,120.5,81,57,7,6,11,2,0,4,2
50,2,0,1,2,44503,48,4392,83,31,1,8,0,0,8,2,0,3,2,0,6,0
74,4,0,1,1,60200,685,4861,3,502,19,132,0,6,26,6,2,11,6,0,6,1
70,2,0,1,1,49638,39,4389,71,18,10,3,3,5,0,1,0,3,1,0,2,0
35,1,0,0,0,23830,43,4460,3,1,8,6,4,8,16,1,0,3,1,0,7,0
63,3,0,0,0,33051,835,5000,15,100,71,243,108,81,126.5,9,1,8,3,0,9,1
64,2,1,0,0,72905,1515,4477,52,407,81,445,120.5,81,126.5,3,7,9,1,1,1,2
71,4,1,1,1,69702,1039,4813,8,664,9,240,50,19,57,7,7,10,2,0,4,1
47,2,0,1,1,70300,1596,4667,89,1045,61,338,60,46,46,5,5,13,3,0,8,1
38,4,1,0,0,70643,1828,4940,66,1218,81,304,23,81,33,5,8,4,1,0,6,2
53,4,1,1,1,30396,34,4378,22,15,0,6,0,1,12,1,1,2,2,1,7,0
54,4,0,1,1,50616,149,4390,56,128,0,16,0,1,4,4,0,4,2,0,7,0
53,3,0,1,1,62772,946,4724,74,581,49,157,43,8,108,5,6,11,1,1,2,2
37,4,0,0,0,30298,28,4359,48,6,3,12,6,1,0,1,1,3,1,0,3,0
38,2,0,1,1,52413,450,4921,67,185,8,133,56,56,12,7,1,7,2,0,7,1
65,4,1,1,2,44155,46,4479,24,22,1,9,0,0,14,1,1,2,1,0,4,0
51,4,0,0,0,86979,1702,4552,67,584,81,556,65,81,35,5,5,5,1,1,2,2
47,2,1,1,2,76532,820,4611,38,355,30,177,90,81,30,9,5,7,4,0,5,1
40,2,1,1,1,42081,382,4806,86,175,10,110,54,6,27,6,3,4,2,1,6,1
34,4,1,0,0,67546,2126,4985,90,864,81,556,120.5,38,126.5,4,10,5,1,0,3,2
33,3,1,0,0,88420,2069,4376,87,957,81,556,99,81,126.5,4,7,8,1,3,1,2
37,2,1,1,1,31158,72,4836,62,25,6,16,20,0,5,2,0,3,2,0,8,0
54,2,0,1,1,61671,732,4344,23,641,7,56,0,0,28,10,4,6,8,2,8,1
48,2,0,0,0,69719,801,4352,99,273,81,208,120.5,14,43,2,3,5,1,0,1,2
73,2,0,1,1,49160,236,4570,29,122,21,43,25,10,15,3,1,6,2,0,6,1
44,0,1,1,1,24882,80,4976,52,1,4,10,29,0,36,1,1,2,1,1,6,0
68,4,0,0,0,90933,1685,4408,90,1020,31,430,62,63,79,4,6,4,1,1,1,2
77,4,0,0,0,113734,277,4350,9,6,2,3,1,81,3,27,0,0,0,0,1,1
72,4,1,1,1,59292,507,4699,71,378,14,68,19,14,14,3,5,8,2,0,3,1
58,4,1,1,2,45759,68,4809,13,42,1,18,3,0,4,2,0,3,2,0,7,0
39,2,0,0,0,22148,49,4395,16,15,5,14,0,4,11,1,0,3,1,0,7,0
35,3,1,0,0,73395,397,4421,94,272,7,80,20,7,11,4,4,6,1,0,2,2
51,2,0,1,1,29819,39,4566,77,9,1,24,2,1,2,3,0,3,3,0,6,0
54,2,1,1,1,45688,306,4473,20,279,0,18,0,0,9,3,1,8,2,1,4,0
68,2,1,0,0,62820,976,4732,51,398,61,265,120.5,61,53,3,4,6,1,0,1,2
51,4,1,1,1,60491,1028,4614,81,637,47,237,12,19,76,6,11,7,4,0,5,1
36,2,1,1,1,33235,70,4462,71,45,0,16,2,1,6,3,0,3,1,0,7,0
63,2,1,0,0,35701,46,4785,36,21,1,9,7,3,5,1,0,3,1,0,6,0
42,3,1,1,1,31535,51,4594,95,15,4,13,0,0,19,1,1,2,1,1,7,0
62,1,1,0,0,92556,1263,4388,32,493,81,352,120.5,23,28,3,5,13,0,0,0,2
52,2,0,1,1,67384,1490,4914,32,957,40,175,120.5,53,107,7,8,5,2,1,5,2
51,3,1,0,0,80573,1564,4941,85,829,81,430,60,81,15,4,6,13,1,0,2,2
55,2,1,1,1,77870,1815,4994,93,1017,50,500,65,50,126.5,5,5,5,3,2,8,1
59,4,0,1,1,52278,1198,4838,24,953,0,71,0,0,126.5,10,5,10,6,0,8,1
54,2,0,1,1,57107,416,4992,44,159,0,120,0,0,126.5,4,4,8,7,2,8,1
32,2,1,0,0,18929,85,4816,15,32,0,8,23,4,18,1,0,4,1,0,6,0
41,4,0,1,1,36038,47,4712,82,23,0,15,0,2,7,3,0,3,2,0,6,0
46,2,0,0,0,20180,137,4812,27,18,42,24,15,20,18,2,1,4,1,0,7,0
57,4,1,1,2,34230,21,4868,72,15,0,4,0,0,2,1,0,2,1,0,7,0
45,1,0,1,1,31878,70,4325,7,23,4,5,10,5,23,1,0,4,1,0,3,0
50,1,1,1,1,70932,909,4479,57,200,81,100,46,81,126.5,6,2,12,2,0,3,2
66,2,0,0,0,91249,1676,4935,84,1225,27,119,71,81,27,7,9,6,0,4,4,2
79,3,0,0,0,77598,1735,4589,53,1193,33,281,120.5,66,33,7,5,13,1,1,3,2
63,2,0,1,2,80982,1191,4855,48,505,81,401,104,22,22,11,5,11,3,0,5,1
45,3,1,1,1,22701,24,4615,2,2,4,9,0,4,5,1,0,3,1,0,5,0
53,4,1,1,1,55212,1182,4901,65,1103,0,45,0,0,34,4,2,11,3,2,8,1
52,2,1,0,0,70617,1280,4689,45,353,61,556,40,46,27,3,3,7,1,0,2,2
65,2,0,0,0,64849,1336,4911,42,652,48,350,94,81,108,9,3,6,1,0,5,2
57,3,1,1,2,62694,749,4695,29,379,6,157,25,81,91,9,3,7,5,0,7,1
48,4,1,1,2,61917,91,4539,83,46,4,36,2,2,1,2,0,4,1,0,5,0
75,4,1,1,1,67472,414,4592,93,162,31,127,8,17,69,4,2,7,2,0,3,1
40,3,1,1,1,21059,44,4491,40,8,3,19,3,3,8,3,0,3,3,0,6,0
54,3,1,1,2,29543,63,4407,47,17,3,18,3,4,18,3,1,2,2,0,7,0
71,2,1,1,1,75903,901,4765,50,340,81,185,120.5,38,100,6,6,9,2,0,3,2
47,1,1,1,2,34984,38,4979,40,8,4,15,3,5,3,1,0,3,2,0,7,0
66,4,0,1,1,54998,455,4794,3,154,22,202,39,30,8,4,2,9,5,0,4,1
73,4,0,1,1,54356,775,4905,62,710,15,30,20,0,0,11,2,8,3,0,8,1
63,3,1,1,1,34242,15,4416,25,8,2,4,0,0,1,0,0,3,1,0,5,0
49,2,1,1,1,25410,38,4620,48,2,2,4,13,13,4,1,0,4,1,0,4,0
38,4,1,0,0,73356,1512,4461,56,1050,14,322,0,14,112,5,11,5,1,3,2,2
72,2,1,1,1,28320,43,4849,68,19,1,14,3,2,4,1,0,3,1,0,8,0
45,2,0,1,1,23763,42,5009,64,22,0,6,6,2,6,1,0,3,1,0,7,0
38,2,1,0,0,72570,1089,4383,67,274,81,216,120.5,81,126.5,4,6,12,1,0,1,2
46,3,1,1,1,34529,162,4971,94,68,6,38,3,6,41,2,2,3,2,0,7,0
71,2,0,0,0,70792,1272,4826,82,344,45,556,104,11,114,3,4,10,2,0,3,2
40,2,1,0,0,63211,1173,4922,3,145,81,459,120.5,26,126.5,3,8,7,2,0,2,2
48,3,1,1,1,83891,816,4327,24,217,38,350,111,81,15,4,7,10,1,0,1,2
54,2,0,1,2,36065,74,4773,54,18,7,34,10,2,3,3,0,3,3,0,8,0
68,2,1,1,1,39898,134,4820,20,69,8,26,12,7,12,3,0,4,2,0,7,0
82,4,0,0,0,51141,157,4674,96,144,0,7,0,0,6,3,1,4,1,0,5,0
46,2,1,1,1,56939,561,4602,19,256,34,103,90,29,49,3,3,10,2,0,3,1
71,2,0,0,0,80872,1336,4366,60,483,72,556,94,12,108,4,4,10,1,0,1,2
46,4,1,0,0,72335,2092,5003,2,1225,81,556,28,21,0,10,4,8,1,0,8,2
58,4,0,0,0,61798,463,4536,13,338,4,89,11,8,13,4,2,9,1,0,4,2
72,4,0,0,0,76842,1130,4375,37,605,10,345,84,54,32,1,8,7,1,0,0,2
46,2,1,1,1,29478,20,4481,59,8,0,7,3,1,1,1,0,3,1,0,6,0
66,2,0,1,1,46998,377,4933,55,172,41,86,45,6,27,5,3,5,5,1,7,1
32,2,0,0,0,96843,1544,4750,60,448,71,556,40,17,17,6,11,10,1,1,2,2
72,4,0,1,2,56551,138,4371,48,67,4,32,17,2,16,2,1,4,3,0,4,0
57,3,1,1,1,70053,1012,4679,38,512,53,98,81,81,89,8,5,10,3,0,5,1
60,4,0,0,0,71670,1766,4673,8,1225,16,128,0,0,126.5,5,3,6,1,3,6,2
44,2,1,1,2,44359,45,4330,19,20,0,14,7,3,1,2,0,4,3,0,3,0
70,2,0,1,2,40887,161,4737,32,50,4,44,10,10,43,3,1,3,3,0,9,0
56,2,0,1,1,48877,144,4493,27,102,1,15,2,0,24,3,0,4,1,0,7,0
75,2,1,0,0,74485,1734,4627,58,499,81,556,120.5,49,49,6,7,12,1,0,3,2
50,2,1,1,1,64474,823,4568,59,381,35,172,56,81,93,8,2,10,2,0,5,1
59,2,1,1,1,77226,1138,4439,29,631,43,239,120.5,76,21,6,8,12,2,0,3,2
73,2,0,0,0,72643,1429,4805,60,526,80,553,120.5,81,53,3,10,7,1,1,2,2
44,3,1,0,0,85738,1371,4475,41,913,26,376,17,26,13,3,6,11,1,2,1,2
56,2,0,1,1,55686,982,4818,27,673,0,199,37,47,26,6,3,5,2,1,4,1
39,2,0,1,1,39062,44,4414,28,23,0,9,0,0,12,1,0,3,1,1,4,0
51,2,1,1,2,34600,318,4862,8,199,33,60,8,3,15,5,2,5,5,0,8,1
47,2,1,1,1,40794,434,4766,18,261,23,73,4,23,50,6,3,5,2,0,7,1
51,1,1,1,2,54690,198,4552,76,111,16,37,7,9,18,3,1,5,3,0,3,0
53,2,1,1,1,4428,359,4585,0,16,4,12,2,4,126.5,25,0,0,0,0,1,1
59,1,1,0,0,32632,576,5014,32,63,81,137,120.5,19,53,4,4,8,2,0,5,2
54,4,0,1,2,38236,88,4600,2,58,0,18,2,0,10,3,0,4,4,0,7,0
43,2,1,1,1,36781,63,4398,16,29,1,17,0,3,13,2,1,2,1,0,8,0
38,3,0,1,1,31385,27,4889,56,3,2,12,0,1,9,1,0,2,1,1,8,0
38,2,1,1,1,24570,193,4805,97,28,34,62,11,14,44,4,0,4,3,0,9,0
48,4,0,1,1,25509,101,4967,15,40,3,30,10,7,11,3,0,3,3,0,9,0
71,2,1,0,0,94642,2211,4455,35,879,81,556,106,81,126.5,5,7,9,0,2,1,2
60,3,1,1,1,58646,140,4702,3,62,1,44,6,5,22,2,1,4,1,0,4,0
47,2,0,1,2,53201,415,4820,49,280,7,81,20,0,27,6,3,5,8,0,7,1
65,2,1,1,1,21994,22,4870,4,9,0,6,3,1,3,0,0,3,1,0,5,0
44,2,1,1,2,57113,263,4826,45,182,4,33,0,2,42,4,1,5,6,0,7,1
31,2,1,0,0,51373,393,4690,37,83,2,101,64,26,117,3,5,3,1,0,4,2
36,2,1,1,1,23477,147,4569,39,38,15,54,3,8,29,3,0,4,3,0,8,0
66,2,1,1,1,58116,443,4395,38,228,19,130,4,11,51,3,3,8,2,0,2,1
59,4,0,0,0,72968,1958,4513,8,1092,37,556,120.5,37,55,5,5,8,1,1,3,2
51,3,1,1,1,39791,174,4776,89,85,15,27,13,13,21,3,1,4,2,0,7,0
75,3,0,0,0,91712,2217,4573,47,1225,24,556,94,29,48,9,7,11,0,1,3,2
64,2,0,1,1,94472,1691,4405,75,1017,33,417,108,81,16,5,5,5,1,2,5,2
62,2,1,1,2,13672,25,4756,86,6,2,9,2,1,5,1,0,3,2,0,8,0
42,1,1,0,0,96547,809,4355,4,448,21,125,52,81,62,7,6,8,0,3,2,2
47,2,1,0,0,79205,895,4987,73,504,23,117,120.5,28,44,6,5,4,1,1,4,2
47,4,1,1,1,56559,484,4869,46,226,22,133,41,31,31,4,3,8,3,0,4,1
49,4,1,1,1,32644,413,4847,38,239,3,141,0,7,23,7,1,6,4,1,8,1
42,1,0,1,1,67506,331,4496,73,90,38,67,33,36,67,4,1,6,1,0,3,1
52,2,0,1,1,24206,25,4796,66,7,2,8,3,2,3,1,0,3,1,0,6,0
55,4,0,1,1,28420,13,4505,36,4,2,5,2,0,0,1,0,2,1,0,6,0
52,2,1,1,1,22979,115,4979,29,16,17,19,20,21,22,3,2,2,3,0,8,0
56,2,0,0,0,33279,16,4335,29,10,3,3,0,0,0,0,0,3,1,0,3,0
50,3,0,1,2,46423,92,4602,6,68,0,16,0,0,8,2,0,4,3,0,7,0
45,2,1,1,1,30368,52,4552,97,35,0,13,2,0,2,2,0,3,2,0,8,0
52,2,1,1,1,63684,1464,4898,61,575,80,428,120.5,81,80,8,4,8,3,0,5,1
58,2,0,1,1,41638,441,4819,68,315,0,31,4,0,91,5,5,3,4,1,8,1
63,4,0,1,1,68805,283,4603,73,182,2,49,17,13,20,3,1,7,1,0,2,1
56,4,1,1,1,65814,747,4437,90,561,14,113,10,14,35,8,2,10,3,0,5,1
64,2,0,0,0,71964,1870,4723,81,587,51,556,120.5,34,86,5,6,5,1,0,3,2
36,2,0,1,1,39146,165,4818,1,94,1,33,13,12,12,4,0,4,3,0,8,0
45,2,1,0,0,96876,1941,4645,79,908,43,556,40,81,21,7,7,9,1,3,2,2
41,0,1,0,0,34445,839,4836,92,228,81,122,120.5,81,30,11,2,8,6,0,9,1
64,2,0,0,0,68281,1655,5009,31,995,81,417,42,48,41,2,9,13,1,0,5,2
47,1,1,1,2,37284,23,4775,46,11,1,2,2,1,6,0,0,3,1,0,6,0
39,2,1,0,0,36790,66,4803,14,3,3,14,15,21,10,2,1,2,1,0,9,0
55,2,1,1,2,27943,37,4758,89,12,1,16,4,1,3,2,0,3,3,0,8,0
71,2,0,1,2,22263,21,4409,31,17,0,2,0,0,2,1,0,3,2,0,6,0
50,2,1,1,3,30261,22,4960,75,8,0,5,0,3,6,0,0,3,1,0,8,0
44,2,1,1,1,28587,78,4455,42,22,4,17,12,10,13,2,0,4,3,0,6,0
40,3,1,1,1,43815,79,4768,53,14,10,29,4,7,15,2,0,3,1,0,6,0
66,2,1,1,2,48195,265,4477,53,106,27,68,52,7,5,4,2,5,6,0,6,1
70,3,1,1,1,77027,1175,4462,23,820,57,242,45,0,11,8,3,6,2,0,4,1
57,4,1,1,1,71322,1305,4816,57,753,43,226,69,10,126.5,8,5,13,2,0,4,1
43,3,1,1,1,32765,46,4444,49,13,3,17,7,3,3,2,0,4,2,0,5,0
57,2,1,1,2,29672,25,4792,6,9,1,3,0,4,8,0,0,3,1,0,6,0
69,2,0,0,0,23272,46,4573,29,19,3,6,4,2,12,1,0,3,1,0,4,0
73,3,1,1,1,49912,874,4978,5,520,8,223,32,49,42,10,5,7,4,1,8,1
37,1,1,1,1,7500,100,5015,98,5,17,17,13,14,34,2,1,3,4,0,9,0
75,4,0,1,1,68117,930,4794,80,618,44,215,0,17,36,11,8,4,2,1,6,1
67,2,1,1,1,67225,868,4533,4,315,35,322,46,7,126.5,7,2,11,3,0,5,1
46,2,1,1,1,17649,45,4547,70,15,1,23,0,5,1,3,0,3,3,0,8,0
47,2,1,1,1,55914,1260,4744,32,384,60,364,119,81,126.5,11,6,8,4,0,7,1
38,2,1,1,1,40059,414,4592,82,110,29,92,28,10,126.5,6,2,3,1,1,8,1
72,2,1,1,1,60905,392,4524,27,208,17,76,36,17,38,3,3,7,2,0,2,1
45,2,1,1,2,75330,1109,4951,94,555,81,257,93,61,61,10,3,12,4,0,6,1
71,2,0,1,1,60689,639,4711,23,240,81,216,63,6,24,4,4,10,4,0,3,1
38,2,1,1,1,38680,79,4776,97,11,0,36,15,5,12,2,0,3,1,0,7,0
40,2,1,0,0,61416,1665,4824,25,848,81,323,120.5,61,78,10,3,10,1,1,6,2
31,2,0,0,0,49767,692,4741,92,202,47,197,55,42,126.5,5,4,8,1,0,4,2
52,2,0,1,3,83273,1392,4960,98,433,81,556,16,81,102,4,6,9,10,0,7,1
41,2,1,1,1,29009,44,4530,19,6,6,15,10,5,2,2,0,3,2,0,6,0
43,3,1,1,1,45057,50,4528,80,37,0,7,3,0,3,2,0,3,1,0,5,0
51,2,1,1,1,37150,467,4974,80,167,37,64,49,34,116,4,3,6,8,0,7,1
52,2,0,1,1,43020,223,4529,79,45,7,99,4,25,43,4,1,4,3,0,6,0
63,2,1,1,1,53154,158,4338,50,129,0,21,0,1,7,3,1,4,1,0,4,0
49,2,1,0,0,65308,1211,4609,60,713,0,264,120,80,34,7,8,12,1,2,4,2
52,2,0,1,1,76467,1575,4999,44,676,81,426,120.5,44,58,2,5,5,2,0,6,2
75,1,1,0,0,81044,1208,4502,0,450,26,535,73,81,26,5,6,10,1,0,1,2
71,2,1,1,2,32871,43,4795,28,22,2,12,0,2,5,1,0,3,1,0,4,0
47,2,0,1,2,55801,527,4598,35,367,4,51,6,4,95,7,2,6,6,1,7,1
63,2,0,1,1,76320,932,4325,49,526,35,214,69,53,35,6,3,4,2,0,2,2
67,3,0,1,2,36927,71,4345,46,51,0,16,0,0,4,3,0,3,2,0,8,0
69,2,1,1,2,48794,54,4321,97,25,0,11,3,0,15,1,0,3,1,0,4,0
57,2,0,0,0,23478,129,4785,51,28,6,27,12,17,39,3,0,3,1,0,8,0
49,2,0,1,1,71128,1615,4949,80,958,81,447,20,0,31,2,10,12,3,0,7,1
46,4,0,1,1,70179,1034,4661,10,532,81,168,69,44,126.5,7,3,13,3,0,5,1
72,2,1,1,1,59462,1088,4858,29,724,17,143,0,8,126.5,9,2,12,2,0,7,1
53,3,1,1,2,51381.5,721,4725,52,375,42,48,94,66,96,4,10,4,7,0,3,1
53,2,1,1,1,38361,137,4502,74,39,0,56,20,8,14,3,1,3,3,0,7,0
41,4,0,1,1,51381.5,47,4712,82,23,0,15,0,2,7,3,0,3,2,0,6,0
40,4,1,0,0,70038,1244,4565,54,587,54,348,71,54,126.5,4,4,8,1,0,2,2
44,2,1,1,2,42554,41,4851,93,29,1,11,0,0,0,2,0,3,2,0,4,0
48,2,1,1,1,67445,1174,5004,63,757,80,217,29,80,11,9,6,12,5,0,6,1
71,2,0,1,1,67046,993,4857,92,544,35,133,23,81,107,4,5,4,2,0,2,1
74,2,1,0,0,42192,100,4614,40,40,15,15,17,6,7,2,1,3,1,0,4,0
70,4,1,1,1,77610,1680,4926,70,1225,33,332,21,33,16,4,7,4,2,0,7,1
38,2,1,1,1,31761,98,4403,96,19,1,20,16,14,28,3,0,4,2,0,5,0
43,2,1,1,1,34350,48,4571,81,16,3,15,2,1,11,1,0,3,1,0,7,0
73,2,1,1,1,54591,519,4646,63,376,4,94,12,9,24,6,2,8,3,0,5,1
66,2,1,1,1,71866,715,4504,85,184,81,178,103,39,33,6,3,10,1,0,3,2
53,2,1,1,1,25293,37,4605,51,15,0,11,0,2,9,1,1,2,1,0,8,0
35,4,0,0,0,42000,653,4853,23,124,81,267,85,59,35,5,2,11,2,0,5,2
39,2,1,0,0,69520,1455,4675,95,627,81,414,120.5,80,93,9,6,5,1,0,5,2
